source_id,category,store_name,main_menu,price,road_address,district,latitude,longitude,image_url_1,image_url_2,image_url_3
1032,ETC,535로스터리카페,-,,"서울특별시 동작구 상도로30길 40 (상도동, 상도2차두산위브트레지움아파트) 106호",동작구,37.5043182643342,126.942466980966,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/2eac9de5-11e2-4a24-b543-f458c0dee15b.jpg,,
1033,ETC,Vamos 카페,-,,서울특별시 동작구 신대방길 9 (신대방동) 1층,동작구,37.4878214009962,126.912068221581,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/e963b834-9370-469e-aa00-c28d266cdfee.jpg,,
1034,KOREAN,계단집,오겹살(160g),14000.0,서울특별시 동작구 현충로 94 2층(흑석동),동작구,37.5080285364203,126.964189956433,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d2c2e1a2-881d-4c5a-8fe2-d950c152171c.jpg,,
1035,KOREAN,고모밥죠,제육볶음,10000.0,서울특별시 동작구 상도로37길 64 (상도동) .,동작구,37.4986078941182,126.952224481477,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/be22f981-04fa-4a16-aefc-23a85394df95.jpeg,,
1036,KOREAN,골드김밥,김밥,4000.0,서울특별시 동작구 동작대로29길 8 (사당동) 1층,동작구,37.4881601088174,126.981564778638,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/17de922c-5f54-4cc5-ae94-9c9e00268c82.jpg,,
1037,KOREAN,골목식당,뚝배기불고기,7000.0,서울특별시 동작구 사당로16가길 24 (사당동),동작구,37.483220648297,126.972146490446,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/2f64ec65-e1b6-4407-9931-785d267c8d08.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/136ef982-3bfb-477b-830e-cf65a0dcffea.jpg,
1038,KOREAN,공감식당 노량진점,-,,서울특별시 동작구 노량진로8길 20 (노량진동) 1층,동작구,37.5126135416892,126.936483162136,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d2229f4c-c119-4eb5-a164-7c5fd07603c9.jpg,,
1039,JAPANESE,광명수산,광어(중),40000.0,서울특별시 동작구 동작대로29가길 5 (사당동),동작구,37.4882572669361,126.981180197178,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/4d7db09e-3a09-4121-ab6b-14215e9faa39.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/31e62c7e-8ae2-49ec-8865-5b6d4f9385da.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/aef473c9-fcc1-41e8-a15b-4813e45d0b0c.jpg
1040,KOREAN,구름산추어탕,추어탕,12000.0,서울특별시 동작구 사당로30길 158-4 (사당동) 1층,동작구,37.4778542677376,126.980363487746,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/837ada2e-a131-4c0f-938c-3dcd8dd480c2.jpeg,,
1041,KOREAN,국수가,칼국수,7000.0,서울특별시 동작구 사당로16가길 18 (사당동) .,동작구,37.483145762568,126.972480170729,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/c9e49b2f-1e41-41be-9e79-31aa05540773.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/8fba2097-aad6-4c8f-8ad2-5d9ac81cb1eb.jpeg,
1042,JAPANESE,규동집,규동,7900.0,서울특별시 동작구 만양로14가길 1 (노량진동) .,동작구,37.5116703009123,126.945156004442,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/85e38623-9b72-4251-acaf-58159b7314cc.jpeg,,
1043,ETC,금강수산,산낙지,10000.0,서울특별시 동작구 시흥대로 658 (신대방동) .,동작구,37.4903749716012,126.908076731256,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a99d898a-c96d-44cb-a399-0d1fd785d244.jpeg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/3de718a5-a163-4fda-9477-ba212cd9daa2.jpeg,
1044,KOREAN,김가보쌈,부대찌개,9000.0,서울특별시 동작구 여의대방로24가길 10 (대방동) .,동작구,37.4986603620653,126.921037267596,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/0cb13020-7621-4d29-ac2a-90fc7fa82fae.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/7bc9e3c6-dfff-435c-92c6-1310834dd0eb.jpeg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ce107844-c319-4aa1-aaa4-377c9e02f2ff.jpeg
1045,ETC,꾸꾸카페,아메리카노,4500.0,서울특별시 동작구 성대로29길 50 (상도동) 1층,동작구,37.5005386351206,126.938184885141,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b495f78f-73f3-4fd0-a914-b0cf42be00a5.jpg,,
1046,KOREAN,낙지랑갈비랑,동태찌개,8000.0,서울특별시 동작구 상도동209-16,동작구,37.4987087605393,126.943353594851,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/88bee358-433d-48e1-a7d9-56f3d980d613.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/8686b556-1d5d-4c43-aeb4-44f50972fd8c.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/20a694a5-77b7-42dc-8deb-c667001801ac.jpg
1047,KOREAN,남매이야기,돼지갈비(250g),14500.0,서울특별시 동작구 현충로 102 1층(흑석동),동작구,37.5075630796874,126.964797418175,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/aead59d8-0ac3-4f23-858f-07cb6e934727.jpg,,
1048,KOREAN,남원맛고을,추어탕,11000.0,서울특별시 동작구 상도로34길 8-2 (상도동) .,동작구,37.504473378439,126.945814174742,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/c60dc78b-eeef-47da-9edf-9715070bb6db.jpeg,,
1049,KOREAN,남원추어탕,추어탕,10000.0,서울특별시 동작구 동작대로15길 15 (사당동) 1층,동작구,37.482193416593,126.980782606589,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/26fdff4a-5f30-44ae-a09e-951aa748a0a4.png,,
1050,KOREAN,남원추어탕,추어탕,10000.0,서울특별시 동작구 여의대방로 250 지하1층 14호,동작구,37.5087434455459,126.924517791265,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9e6e31de-82fa-4142-ae6d-08df1a63ded9.jpg,,
1051,KOREAN,남원추어탕아구찜,추어탕,10000.0,서울특별시 동작구 사당로29길 1,동작구,37.4847021428995,126.978949042073,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/cb3b5568-87f5-47c6-b8f5-2b82035debcb.jpg,,
1052,WESTERN,낸시스테이블,-,,서울특별시 동작구 여의대방로36길 105 (대방동) 1층,동작구,37.5088509018376,126.931873672694,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/71a06af7-4c6d-4f07-b502-31e15bb98a78.jpg,,
1053,KOREAN,냉삼한옥,대패삼겹살,5500.0,서울특별시 동작구 만양로14다길 4 (노량진동) 1층,동작구,37.5115107543748,126.945201929505,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b12745a7-e0c2-4c9b-9c40-a570bf032b2e.jpg,,
1054,KOREAN,놀부자 정육식당,김치찌개,8000.0,서울특별시 동작구 상도로 383 (상도동) 1층,동작구,37.4950144646268,126.955121559141,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/fcecce47-7128-47fe-beac-03cd71cae62e.jpg,,
1055,KOREAN,늘콩 신대방삼거리점,콩나물국밥,6000.0,서울특별시 동작구 상도로 112 (상도동) 1층,동작구,37.5008705844498,126.932933800275,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/47456219-ff3b-4a67-a88a-e60aa8171c83.jpeg,,
1056,KOREAN,다독이네 숯불구이,돼지갈비,13000.0,서울특별시 동작구 노량진로 106-5 .,동작구,37.512959323801,126.937793917313,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/52562b91-3dda-4484-a66f-6b98f4894232.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/6386247a-1dc0-4fdb-8101-7159abcbf9f1.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/4343066c-d394-465b-ad1e-d7b66439a9fe.jpg
1057,KOREAN,단비분식,비빔밥,6000.0,서울특별시 동작구 흑석로9길 13,동작구,37.5076697361086,126.959392262499,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/74a38d61-6f2e-4b38-8368-df9a27599366.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/53a634e7-52b6-4d05-ac72-bf66533a7da2.jpg,
1058,KOREAN,대가설렁탕,설렁탕,9000.0,서울특별시 동작구 상도로 117 (상도동) 1층,동작구,37.501364369516,126.932993523385,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/15800e90-e48d-40eb-9b29-bbaae6befdb9.png,,
1059,KOREAN,대박김치찌개,셀프백반,7000.0,서울특별시 동작구 보라매로5길 5 (신대방동),동작구,37.4923884716229,126.925359044805,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/28224af3-0784-41e5-8e3b-f264fe4e0046.png,,
1060,KOREAN,돌쇠와 석쇠,삼겹살,10000.0,서울특별시 동작구 솔밭로 110 1층,동작구,37.485709644526,126.968746061726,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a257ad1d-1c42-45c7-87a7-0ee6d9e36f3f.png,,
1061,KOREAN,동해해물탕,해물탕(중),45000.0,서울특별시 동작구 양녕로22가길 67 2층,동작구,37.496868162081,126.944062331109,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/77f78a63-0369-48e9-8be9-ba89942b935e.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a2ac667b-a421-4066-bd0e-7718fe131423.jpg,
1062,KOREAN,딱좋아,백반,9000.0,서울특별시 동작구 동작대로29나길 39 (사당동) 1층,동작구,37.4898261998506,126.980671986971,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/cd3e71ed-77c0-4b17-904a-373ae3758e90.jpg,,
1063,ETC,떡마루,-,,서울특별시 동작구 여의대방로24길 70 (신대방동) .,동작구,37.4983472232295,126.924139915789,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/f49a8d77-6ab6-4094-a4c1-2400e4b170a1.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/7f5393f7-53a6-4897-815b-0134f7b083a2.jpeg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/23050b16-a6ea-4da9-b701-036cc0c501b8.jpeg
1064,JAPANESE,라쿠라쿠,-,,서울특별시 동작구 대림로 14 (신대방동) 1층,동작구,37.4874050066657,126.911654079762,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/fcd0d417-27ca-4dc6-b5bd-796558e755a9.jpg,,
1065,ETC,마라양꼬치,생양꼬치,13000.0,"서울특별시 동작구 상도로30길 40 (상도동, 상도2차두산위브트레지움아파트) 상가 104호",동작구,37.5043182643342,126.942466980966,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/753a3d03-3fe1-4b20-8842-613540afe68c.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/32398d2b-808d-4fd9-bc36-736472372675.jpeg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/3cd03ef4-9a09-4ddf-b285-e1d76e947964.jpg
1066,KOREAN,마포곱창,모듬곱창(250g),21000.0,서울특별시 동작구 사당로 185 (사당동),동작구,37.485879439011,126.969259208137,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/18a8821d-f887-4e43-b2f1-234eb47b1cab.jpg,,
1067,KOREAN,만두의정석,고기만두,6000.0,서울특별시 동작구 국사봉1길 45 1층 103호,동작구,37.4992744023286,126.930969862711,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/7638c3bb-2df0-45a2-b116-b78238188597.png,,
1068,KOREAN,명가왕족발보쌈,-,,서울특별시 동작구 만양로 92 (노량진동) 1층,동작구,37.5116122295125,126.944477404179,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/35df9e92-8bc7-485c-b8b3-f5eb1b7ebb17.jpg,,
1069,KOREAN,명동국수,-,,서울특별시 동작구 상도로41길 12 1층,동작구,37.5017330728734,126.949926491951,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/0438eca5-b619-4e29-b0a4-e4aa64e3d540.jpg,,
1070,WESTERN,모모돈까스모밀,-,,서울특별시 동작구 동작대로11길 104 (사당동) 1층,동작구,37.4816151270518,126.975763032241,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/3a4c8d5f-fd33-46af-aa01-2f445adab1e0.jpg,,
1071,WESTERN,미쁘다돈까스,-,,서울특별시 동작구 만양로14가길 4 (노량진동) 1층,동작구,37.511783275723,126.945326374606,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/dacd0e5a-3d6e-4c8b-8e8a-b272f3fb8610.jpg,,
1072,KOREAN,배꼽시계,우렁쌈밥,9000.0,서울특별시 동작구 동작대로7길 80 1층,동작구,37.4778739994415,126.978300770962,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ef6cd53d-2d60-49fc-afc4-11e926f54ee5.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/dc0b69d6-91f6-4fb1-89f2-4dbb04c87d80.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/1b8a4769-8d37-42c1-a237-5152151ce018.jpg
1073,KOREAN,별미냉삼,-,,서울특별시 동작구 동작대로7길 34 (사당동) 1층,동작구,37.4792519596427,126.980100713597,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/cbd2be74-a512-4178-8e74-f43df6d640a7.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/066b946a-318e-4cda-89b5-89d17bad0505.jpeg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/f3578400-4441-46b9-bc43-d0657789121b.jpeg
1074,KOREAN,부자국밥,오늘의메뉴,7000.0,서울특별시 동작구 신대방11길 34 (신대방동),동작구,37.4885523525782,126.907651664364,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/bed230e0-ed4c-4bdd-b461-446d0d3c3604.jpg,,
1075,ETC,빨간리본 샌드위치,아메리카노,2000.0,서울특별시 동작구 사당로20나길 40 (사당동) .,동작구,37.4817488882241,126.973485465979,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/7fe99d0a-5614-4080-9ae0-71d1032139fd.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a81bca38-c3cc-461c-b45f-185aef7f387e.jpeg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/bf94b42d-22ba-420a-b56e-e1c435372a33.jpeg
1076,KOREAN,사과나무,왕돈까스,8000.0,서울특별시 동작구 흑석로9길 7,동작구,37.5075963317812,126.959736016421,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/0dd3f58e-3cfe-4278-be83-7cd762797214.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/f0dc5537-feb2-4ba4-891d-3b02dbd50e47.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a1d167a5-c905-4b9a-a625-680bf5483923.jpg
1077,KOREAN,삼락,삼겹살(200g),15000.0,서울특별시 동작구 여의대방로36길 10-11 (대방동),동작구,37.5045970373122,126.923423233224,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/fd48e04c-12ab-491d-9446-aa2b7cee9017.jpg,,
1078,KOREAN,삼호정,삼계탕,13000.0,서울특별시 동작구 여의대방로24길 50,동작구,37.4979468940999,126.923007080951,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a62d5c76-8d68-4ae2-9bf0-4cc8af64c6f9.png,,
1079,KOREAN,상도칼국수,백반,7000.0,서울특별시 동작구 성대로 40 1층,동작구,37.4989412826906,126.933291526819,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/e791cb98-9584-427f-bc78-c00de42e8fd1.jpg,,
1080,ETC,서브마린,아메리카노,2500.0,서울특별시 동작구 여의대방로 22 상가동 지하1층 제1호(신대방동),동작구,37.4910969139998,126.911813692107,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a58de6ab-59c4-477f-bd97-85604fe3c2fa.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/dd5c538a-531e-43ef-8269-a6274ef00f6b.jpg,
1081,KOREAN,서울정육식당,-,,서울특별시 동작구 사당로30길 154 (사당동) 1층,동작구,37.4779764789702,126.980571253474,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/95b3cae6-1645-471a-b30c-81f8a3294d5b.jpg,,
1082,KOREAN,성대낙지,낙지비빔밥,8000.0,서울특별시 동작구 국사봉1길 4 (상도동) 4층,동작구,37.4987738088069,126.928852981582,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/5f140df1-c47b-4cb5-9a18-bb387bdd4025.jpeg,,
1083,KOREAN,성상등갈비,등갈비,16000.0,서울특별시 동작구 신대방길 108 (신대방동),동작구,37.4903627874582,126.908514572791,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/3d42b48c-0c1c-4324-9f49-bd6159d4746e.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/586b817f-a861-448d-a471-77f3168b734f.jpg,
1084,KOREAN,소반,-,,서울특별시 동작구 신대방길 56 (신대방동) 1층,동작구,37.4884057705473,126.909765953922,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ec8777b5-9039-4cb7-943e-b914cb112679.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/921ecbf2-d85e-4a1f-a6ac-62ac3dd6ef50.jpeg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/34b73fcc-49a6-4360-ba6c-ac300163b0d6.jpeg
1085,KOREAN,수목화,국수,6000.0,서울특별시 동작구 매봉로 61 (상도동) 101호,동작구,37.5075143249163,126.951538051403,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/e7b03ba4-6ba1-4c26-8946-1fac7e183079.jpg,,
1086,KOREAN,수미락,-,,서울특별시 동작구 현충로 96-1 (흑석동) .,동작구,37.5078892888824,126.964348025769,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d6e0589d-56ed-47e8-9c8d-f1afa8534e8b.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/823dbac2-4ab9-4082-b1ff-188caa6b00ab.jpeg,
1087,KOREAN,수제빚다,수제비,7800.0,서울특별시 동작구 만양로18길 31 (노량진동) 1층,동작구,37.5130327632188,126.94605580972,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9ba1f787-cdbe-4117-b97f-4c8de175191c.jpg,,
1088,WESTERN,스카이 피자,피자,10900.0,서울특별시 동작구 노량진로6길 86,동작구,37.5096063845557,126.937053040459,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/3fd79b76-1afd-4c1b-b41e-fae89084ba71.png,,
1089,ETC,신대방대박찹쌀꽈배기,꽈배기3개,2500.0,서울특별시 동작구 신대방길 105 1층,동작구,37.4900523859475,126.908625199076,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/7f12808b-e54a-4a92-b832-85c02c8f0571.jpg,,
1090,CHINESE,신부양각,-,,서울특별시 동작구 양녕로 191 (상도동) 2층,동작구,37.4983321529172,126.943380680975,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/fe651008-03fb-45b2-a229-9ec1845a3a6b.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/471a2fdb-3f9d-4019-868b-6f9f13c3bd3b.jpeg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/6f49336f-a1e6-4e0e-b5dd-6838fb58eebb.jpeg
1091,KOREAN,어울터,-,,서울특별시 동작구 상도로22길 36 (상도동) 1층,동작구,37.5017117332916,126.937138833158,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/e170e52a-6ecd-425c-a0d6-7001791ee511.jpg,,
1092,KOREAN,엄마손김밥,백반,6000.0,서울특별시 동작구 등용로14길 81 .,동작구,37.5127499054503,126.935727705757,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/45620d2f-c8e5-4359-a20d-b726eab4b417.png,,
1093,KOREAN,엄마의 손맛,제육볶음,7000.0,서울특별시 동작구 노량진로8길 39 (노량진동) .,동작구,37.5125948085533,126.937511222115,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/4dc877d2-8da8-46e6-959f-4fa13099d461.jpeg,,
1094,KOREAN,영주네,김치고등어,9000.0,서울특별시 동작구 동작대로29가길 15 (사당동) 1층,동작구,37.4886660780361,126.981330368012,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/2ff95ab6-d864-4a1f-bb26-c47628b37ca3.jpeg,,
1095,KOREAN,예원,생고기,17000.0,서울특별시 동작구 양녕로27길 8 (상도동) 1층,동작구,37.4989018368222,126.943334110962,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/557030a9-f6b5-4a0b-aea9-8c6187e62e9b.png,,
1096,KOREAN,옛날잔치국수,잔치국수,5000.0,서울특별시 동작구 노량진로26길 11 (본동) 1층,동작구,37.5118016078913,126.954334348772,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d39fff5a-85bb-43a1-8353-fb1ff1e30eb9.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/1c64fe75-8028-4cd9-ba34-174782daa3dd.jpeg,
1097,KOREAN,오늘반찬,-,,서울특별시 동작구 사당로16가길 11 (사당동) 1층,동작구,37.4829180459167,126.972731821353,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/868ec6dd-1a4c-4c96-928e-6b8e5c722d41.jpg,,
1098,KOREAN,오징어야,-,,서울특별시 동작구 만양로14길 9 (노량진동) 1층,동작구,37.5115282158397,126.94496936875,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/440ada39-bf86-4094-bad4-db48b2d4418a.jpg,,
1099,KOREAN,용식이포차,김치찌개(2인),18000.0,서울특별시 동작구 사당로16가길 13 1층(사당동),동작구,37.4829417049139,126.972569679118,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/afa4be66-37b0-4daa-9c75-ccdf84f3b634.jpg,,
1100,KOREAN,우정식당,김치찌개,7000.0,서울특별시 동작구 노량진로8길 39,동작구,37.5125948085533,126.937511222115,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ab55ad5e-2815-4b40-bfb4-e0256f5637a4.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/fa6dd37d-3e3c-489b-b172-5f77925ebb71.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/0a6032ff-2d88-4359-b375-e2a5ec3c744b.jpg
1101,KOREAN,원일이바베큐보쌈,-,,서울특별시 동작구 사당로2차길 78 (사당동) 1층,동작구,37.4856323582569,126.9678146401,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a072271d-019a-41cf-8d21-90a164418392.jpg,,
1102,KOREAN,유미식당,순두부,8000.0,서울특별시 동작구 사당로 172 (사당동) 1층,동작구,37.4864961772848,126.967897149284,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/c88696e0-0a64-4c61-9cc8-ea9be42086a9.jpeg,,
1103,KOREAN,유정쌈밥,쌈밥(국내산),12000.0,서울특별시 동작구 서달로13길 5-14 -,동작구,37.5079857976469,126.962069546902,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/06b1f9b3-1cd4-476e-9b5d-54a38c0d7a68.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/8f04bc39-7e09-4b4a-8b25-ef5da0343983.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/eea0eb5c-e497-4367-b10d-28694985e7e9.jpg
1104,KOREAN,은혜식당,김치찌개,8000.0,서울특별시 동작구 사당로9가길 55,동작구,37.4869079819231,126.968394254394,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/df70398c-9d65-4b90-851e-cf07c24fd9dc.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/82b23a5d-54ec-40a9-bb00-dd393cdc45c9.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/545a884a-585f-403e-9cfe-7441c96118ee.jpg
1105,ETC,이가떡방,떡1팩,3000.0,서울특별시 동작구 국사봉1길 70 .,동작구,37.4982794476822,126.931324401659,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/cf26f088-aabf-416a-be10-2aa8db865251.jpg,,
1106,JAPANESE,이가초밥,이가초밥,11000.0,서울특별시 동작구 국사봉1길4 1층(상도동),동작구,37.4987738088069,126.928852981582,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/1f81b836-5906-4d60-b715-dc787af60e31.jpg,,
1107,KOREAN,이경숙육개장,-,,서울특별시 동작구 사당로13길 8 (사당동) 1층 3호,동작구,37.4845496115128,126.972815349734,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a2ff545f-8492-4cb6-bcd1-d15d0ca700ca.jpg,,
